caller,receiver,timestamp,duration_sec,cell_tower
9485013618,9251305036,2026-08-27T11:45:22.420389,1612,TOWER-1
9645445371,9763553360,2026-06-05T02:45:22.420389,1223,TOWER-3
9157334558,9356684463,2026-08-17T22:45:22.420389,997,TOWER-3
9250703355,9485013618,2026-07-11T22:45:22.420389,1116,TOWER-4
9315220005,9483778558,2026-08-21T20:45:22.420389,800,TOWER-3
9251305036,9103521443,2026-08-18T17:45:22.420389,618,TOWER-1
9763553360,9658565490,2026-07-17T03:45:22.420389,19,TOWER-1
9776723706,9119325613,2026-06-18T18:45:22.420389,11,TOWER-2
9997208934,9416624250,2026-07-20T00:45:22.420389,1581,TOWER-2
9122330468,9251305036,2026-08-04T14:45:22.420389,337,TOWER-5
9658565490,9834030738,2026-06-30T17:45:22.420389,948,TOWER-4
9166012408,9834030738,2026-06-13T08:45:22.420389,731,TOWER-1
9515353101,9395894857,2026-07-27T11:45:22.420389,990,TOWER-4
